ticket_id,created_at,requester_department,requester_title,request_type,request_summary,details,mandatory_fields,fields_provided,outcome,security_risk_score,resolution_time_hours,approver_role
9be079b8-a59c-4a68-bb1a-423a8fc59dcc,2024-08-18 23:04:00,Finance,Financial Analyst,Data Export,Export 45GB of anonymized data to S3 bucket acme-dev-build,"Request to export anonymized user event data (~45GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-build. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,72,29.0,Security Analyst
0e4bf25e-4dfd-40b7-ab2b-87fcbf1cf679,2024-06-26 21:04:00,IT,IT Specialist,Cloud Resource Access,ReadOnly access to S3 bucket acme-prod-performance,"Access requested for S3 bucket acme-prod-performance to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,62,14.0,Security Analyst
185c35b8-3c09-4401-9c6b-531dd687a74e,2025-04-17 10:04:00,Finance,Financial Analyst,Vendor Approval,Onboard vendor Miranda LLC for campaign analytics,Miranda LLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,69,8.0,Security Analyst
47b94dc5-37a9-416a-8f20-0acb697feeb7,2024-07-01 15:04:00,Sales,Account Executive,Data Export,Export 41GB of anonymized data to S3 bucket acme-dev-rule,"Request to export anonymized user event data (~41GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-rule. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,55,34.0,Security Manager
fc6a875c-c152-4aa9-bc5d-eec1dcb8639d,2024-09-20 18:04:00,IT,System Administrator,DevTool Install,Install VSCode extension 'day',"Requesting installation of extension 'day' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,48,47.0,Security Manager
8d90c9ec-2eab-4a9f-87ba-1fbc572f0448,2025-04-24 07:04:00,Sales,Sales Engineer,Vendor Approval,Onboard vendor Miller-Simon for campaign analytics,Miller-Simon provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,49,31.0,Security Analyst
054cbc78-2c5a-40a2-b261-b2e67b59d34b,2024-07-01 09:04:00,Sales,Account Executive,Cloud Resource Access,ReadOnly access to S3 bucket acme-dev-fear,"Access requested for S3 bucket acme-dev-fear to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification; Data Sensitivity Level,Approved,57,42.0,Security Manager
f6c340a0-9a1c-4e08-9a06-e44be1bf3261,2024-09-02 10:04:00,Operations,Logistics Coordinator,Cloud Resource Access,ReadOnly access to S3 bucket acme-stage-you,"Access requested for S3 bucket acme-stage-you to troubleshoot log ingestion failures.
Data classification: Internal. No customer PII involved.",Business Justification; Data Sensitivity Level,Business Justification,Info Requested,76,,Security Analyst
eb47540d-d25d-4e7c-b410-ca04ce7962b6,2024-10-12 08:04:00,Finance,Financial Analyst,Vendor Approval,"Onboard vendor Warren, Walker and Gutierrez for campaign analytics","Warren, Walker and Gutierrez provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.",Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,43,38.0,Security Analyst
f9f0b0ef-eab5-4de3-9bd1-765b4862341c,2025-01-17 20:04:00,Operations,Program Manager,Permission Change,Temporary admin access to AWS for 3 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 3 hours. Related Jira ticket: INFRA-9867.",Business Justification; Duration; Manager Approval,Duration; Manager Approval,Info Requested,72,,CISO
21dbdeb0-d216-44c1-a1d1-0700c6fe901f,2024-09-15 23:04:00,Operations,Logistics Coordinator,Vendor Approval,Onboard vendor Simpson PLC for campaign analytics,Simpson PLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,40,25.0,Security Analyst
cf07baf6-4408-4318-858c-7f7f22ae7f0f,2024-08-28 20:04:00,Engineering,Software Engineer,Data Export,Export 26GB of anonymized data to S3 bucket acme-dev-property,"Request to export anonymized user event data (~26GB) for ML model training.
Data to be exported to secure S3 bucket acme-dev-property. No direct identifiers present.",Business Justification; PII Involved; Data Destination,PII Involved; Data Destination,Info Requested,81,,Security Manager
c376f266-c5c3-4fd3-b6eb-bec8de6d6d70,2024-12-10 04:04:00,Marketing,SEO Specialist,Vendor Approval,Onboard vendor Brooks-Smith for campaign analytics,Brooks-Smith provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,46,37.0,CISO
b8b12e5e-bd79-4456-97d5-0c098bb07f0c,2025-03-05 03:04:00,HR,People Partner,Network Access,Open port 3306 from 10.1.22.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.1.22.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Source CIDR; Approval from Engineering Lead,Info Requested,89,,Security Manager
087ba1ea-a7e4-4eaf-92dd-27c600754df4,2024-08-29 00:04:00,HR,HR Specialist,Data Export,Export 40GB of anonymized data to S3 bucket acme-prod-Congress,"Request to export anonymized user event data (~40GB) for ML model training.
Data to be exported to secure S3 bucket acme-prod-Congress. No direct identifiers present.",Business Justification; PII Involved; Data Destination,Business Justification; PII Involved; Data Destination,Approved,83,17.0,Security Manager
53e8b830-051b-4597-9c4f-6a27085e9009,2024-10-28 07:04:00,Data Science,ML Engineer,Firewall Change,Allow SSH to external IP 70.79.217.239 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 70.79.217.239 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Source System; Destination IP,Approved,77,25.0,CISO
1a8a6b1f-7be8-4446-82c2-ca0ed093ba13,2025-05-02 22:04:00,Sales,Sales Ops Analyst,Firewall Change,Allow SSH to external IP 44.114.232.81 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 44.114.232.81 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Business Justification; Destination IP,Info Requested,88,,CISO
60206930-7bd2-47b4-90e0-16fa4601aab4,2025-01-20 15:04:00,Engineering,Backend Engineer,Permission Change,Temporary admin access to AWS for 8 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 8 hours. Related Jira ticket: INFRA-5216.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,84,6.0,CISO
d1a25cf8-6244-4186-ac19-97b0450d8434,2025-02-24 20:04:00,IT,IT Support,DevTool Install,Install VSCode extension 'nearly',"Requesting installation of extension 'nearly' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification; Team Lead Approval,Approved,36,4.0,CISO
c70e77e1-1b5b-439e-ac52-563bb8a08322,2024-11-14 23:04:00,Marketing,Content Strategist,DevTool Install,Install VSCode extension 'race',"Requesting installation of extension 'race' from official VSCode marketplace.
Tool will be used by dev team for shared debugging and code review sessions.",Business Justification; Team Lead Approval,Business Justification,Info Requested,34,,CISO
07cf974c-50b7-4a39-81de-f0d8f862d096,2024-09-16 02:04:00,Finance,Controller,Network Access,Open port 3306 from 10.80.27.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.80.27.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Approval from Engineering Lead,Info Requested,65,,Security Manager
2fa94b05-ddc2-4e44-b72d-cbef6b44774b,2024-10-20 11:04:00,Marketing,SEO Specialist,Vendor Approval,Onboard vendor Ortiz-Cannon for campaign analytics,Ortiz-Cannon provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Legal Review,Info Requested,78,,Security Analyst
e4383dbb-c690-4b54-9a8c-174db21bee9b,2024-09-29 01:04:00,Operations,Operations Manager,Permission Change,Temporary admin access to AWS for 5 hours,"Requesting AdministratorAccess role for AWS account acme-prod to handle production incident.
Access needed for 5 hours. Related Jira ticket: INFRA-5245.",Business Justification; Duration; Manager Approval,Business Justification; Duration; Manager Approval,Approved,88,34.0,Security Manager
69342b78-914c-42e9-9eee-6a127e8832fd,2025-02-19 22:04:00,Engineering,Software Engineer,Network Access,Open port 3306 from 10.72.101.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.72.101.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,68,15.0,Security Analyst
cc4fd084-9e4b-4b81-b483-7a7a730e11e9,2024-10-11 12:04:00,Marketing,Content Strategist,Firewall Change,Allow SSH to external IP 56.73.64.29 on port 22,"Requesting temporary firewall rule to allow outbound SSH from bastion to vendor IP 56.73.64.29 on port 22.
This is for scheduled support session during the upcoming patch window.",Business Justification; Source System; Destination IP,Source System; Destination IP,Info Requested,84,,CISO
6e031721-2a4e-4daa-b965-27bc264cf71a,2025-01-31 22:04:00,Engineering,Backend Engineer,Network Access,Open port 3306 from 10.38.215.0/24 to RDS cluster rds-acme-dev,"Request to allow MySQL traffic from internal subnet 10.38.215.0/24 to RDS cluster rds-acme-dev.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,64,30.0,CISO
1285b7ce-794d-4770-99ff-893f7fac1b1d,2025-04-08 17:04:00,HR,Recruiter,Vendor Approval,Onboard vendor Lamb PLC for campaign analytics,Lamb PLC provides marketing analytics services. They completed ACME's security questionnaire with a passing score and have a valid SOC 2 Type II report. No PII involved.,Vendor Security Questionnaire; Data Classification; Legal Review,Vendor Security Questionnaire; Data Classification; Legal Review,Approved,41,28.0,CISO
7de15aff-217e-4803-87f2-38ce25f75cb8,2024-07-29 22:04:00,Engineering,DevOps Engineer,Network Access,Open port 3306 from 10.196.135.0/24 to RDS cluster rds-acme-prod,"Request to allow MySQL traffic from internal subnet 10.196.135.0/24 to RDS cluster rds-acme-prod.
This is needed for data sync during migration. Approved change window is 02:00–04:00 UTC.",Business Justification; Source CIDR; Approval from Engineering Lead,Business Justification; Source CIDR; Approval from Engineering Lead,Approved,88,6.0,Security Manager
6718a955-06ab-4e87-9acf-70dca8d91d60,2025-03-05 19:04:00,Marketing,SEO Specialist,Data Export,Export 7GB of anonymized data to S3 bucket acme-stage-back,"Request to export anonymized user event data (~7GB) for ML model training.
Data to be exported to secure S3 bucket acme-stage-back. No direct identifiers present.",Business Justification; PII Involved; Data Destination,PII Involved; Data Destination,Info Requested,82,,Security Analyst
